sorteo,modo,fecha,aciertos,premio_total,ganadores,premio_por_ganador
2308,baloto,05/07/2023,2+SB,$13.061.250,1.215,$10.75
2308,baloto,05/07/2023,0+SB,$65.259.300,11.449,$5.70
2307,baloto,01/07/2023,5+SB,$0,0,$0
2307,baloto,01/07/2023,5,$32.849.650,1,$32.849.650
2307,baloto,01/07/2023,4+SB,$6.583.650,1,$6.583.650
2307,baloto,01/07/2023,4,$7.200.200,37,$194.60
2307,baloto,01/07/2023,3+SB,$6.242.600,98,$63.70
2307,baloto,01/07/2023,3,$20.367.250,1.585,$12.85
2307,baloto,01/07/2023,2+SB,$16.289.000,1.253,$13.00
2307,baloto,01/07/2023,0+SB,$84.531.000,14.83,$5.70
2306,baloto,28/06/2023,5+SB,$0,0,$0
2306,baloto,28/06/2023,5,$0,0,$0
2306,baloto,28/06/2023,4+SB,$5.022.150,3,$1.674.050
2306,baloto,28/06/2023,4,$5.492.800,32,$171.65
2306,baloto,28/06/2023,3+SB,$4.760.100,86,$55.35
2306,baloto,28/06/2023,3,$15.555.000,1.275,$12.20
2306,baloto,28/06/2023,2+SB,$12.405.500,1.154,$10.75
2306,baloto,28/06/2023,0+SB,$77.890.500,13.665,$5.70
2305,baloto,24/06/2023,5+SB,$15.600.000.000,1,$15.600.000.000
2305,baloto,24/06/2023,5,$0,0,$0
2305,baloto,24/06/2023,4+SB,$7.102.750,5,$1.420.550
2305,baloto,24/06/2023,4,$7.766.050,127,$61.15
2305,baloto,24/06/2023,3+SB,$6.731.250,125,$53.85
2305,baloto,24/06/2023,3,$22.016.000,2.56,$8.60
2305,baloto,24/06/2023,2+SB,$17.556.000,1.672,$10.50
2305,baloto,24/06/2023,0+SB,$91.730.100,16.093,$5.70
2304,baloto,21/06/2023,5+SB,$0,0,$0
2304,baloto,21/06/2023,5,$0,0,$0
2304,baloto,21/06/2023,4+SB,$5.845.500,1,$5.845.500
2304,baloto,21/06/2023,4,$6.393.600,37,$172.80
2304,baloto,21/06/2023,3+SB,$5.538.800,122,$45.40
2304,baloto,21/06/2023,3,$18.124.900,1.718,$10.55
2304,baloto,21/06/2023,2+SB,$14.420.000,1.4,$10.30
2304,baloto,21/06/2023,0+SB,$72.469.800,12.714,$5.70
2303,baloto,17/06/2023,5+SB,$0,0,$0
2303,baloto,17/06/2023,5,$0,0,$0
2303,baloto,17/06/2023,4+SB,$7.355.100,6,$1.225.850
2303,baloto,17/06/2023,4,$8.046.000,60,$134.10
2303,baloto,17/06/2023,3+SB,$6.975.000,250,$27.90
2303,baloto,17/06/2023,3,$22.800.000,2.28,$10.00
2303,baloto,17/06/2023,2+SB,$18.140.500,2.555,$7.10
2303,baloto,17/06/2023,0+SB,$132.490.800,23.244,$5.70
2302,baloto,14/06/2023,5+SB,$0,0,$0
2302,baloto,14/06/2023,5,$0,0,$0
2302,baloto,14/06/2023,4+SB,$5.713.200,2,$2.856.600
2302,baloto,14/06/2023,4,$6.249.950,49,$127.55
2302,baloto,14/06/2023,3+SB,$5.415.750,83,$65.25
2302,baloto,14/06/2023,3,$17.701.600,1.526,$11.60
2302,baloto,14/06/2023,2+SB,$14.120.400,984,$14.35
2302,baloto,14/06/2023,0+SB,$61.332.000,10.76,$5.70
2301,baloto,10/06/2023,5+SB,$0,0,$0
2301,baloto,10/06/2023,5,$35.552.100,2,$17.776.050
2301,baloto,10/06/2023,4+SB,$7.125.300,6,$1.187.550
2301,baloto,10/06/2023,4,$7.794.000,60,$129.90
2301,baloto,10/06/2023,3+SB,$6.757.500,150,$45.05
2301,baloto,10/06/2023,3,$22.069.200,2.082,$10.60
2301,baloto,10/06/2023,2+SB,$17.561.250,2.007,$8.75
2301,baloto,10/06/2023,0+SB,$110.015.700,19.301,$5.70
2300,baloto,07/06/2023,5+SB,$0,0,$0
2300,baloto,07/06/2023,5,$31.031.200,1,$31.031.200
2300,baloto,07/06/2023,4+SB,$6.219.200,4,$1.554.800
2300,baloto,07/06/2023,4,$6.803.850,67,$101.55
2300,baloto,07/06/2023,3+SB,$5.892.750,135,$43.65
2300,baloto,07/06/2023,3,$19.228.300,2.113,$9.10
2300,baloto,07/06/2023,2+SB,$15.336.300,1.526,$10.05
2300,baloto,07/06/2023,0+SB,$86.964.900,15.257,$5.70
2299,baloto,03/06/2023,5+SB,$0,0,$0
2299,baloto,03/06/2023,5,$0,0,$0
2299,baloto,03/06/2023,4+SB,$7.440.400,4,$1.860.100
2299,baloto,03/06/2023,4,$8.137.250,55,$147.95
2299,baloto,03/06/2023,3+SB,$7.051.200,104,$67.80
2299,baloto,03/06/2023,3,$23.024.550,1.943,$11.85
2299,baloto,03/06/2023,2+SB,$18.387.600,1.592,$11.55
2299,baloto,03/06/2023,0+SB,$100.707.600,17.668,$5.70
2298,baloto,31/05/2023,5+SB,$0,0,$0
2298,baloto,31/05/2023,5,$0,0,$0
2298,baloto,31/05/2023,4+SB,$6.165.750,3,$2.055.250
2298,baloto,31/05/2023,4,$6.744.000,40,$168.60
2298,baloto,31/05/2023,3+SB,$5.843.300,142,$41.15
2298,baloto,31/05/2023,3,$19.094.400,1.768,$10.80
2298,baloto,31/05/2023,2+SB,$15.219.900,1.879,$8.10
2298,baloto,31/05/2023,0+SB,$108.767.400,19.082,$5.70
2297,baloto,27/05/2023,5+SB,$0,0,$0
2297,baloto,27/05/2023,5,$0,0,$0
2297,baloto,27/05/2023,4+SB,$6.783.600,3,$2.261.200
2297,baloto,27/05/2023,4,$7.418.200,58,$127.90
2297,baloto,27/05/2023,3+SB,$6.430.650,129,$49.85
2297,baloto,27/05/2023,3,$20.950.800,2.054,$10.20
2297,baloto,27/05/2023,2+SB,$16.791.750,1.317,$12.75
2297,baloto,27/05/2023,0+SB,$75.986.700,13.331,$5.70
2296,baloto,24/05/2023,5+SB,$0,0,$0
2296,baloto,24/05/2023,5,$0,0,$0
2296,baloto,24/05/2023,4+SB,$5.206.750,5,$1.041.350
2296,baloto,24/05/2023,4,$5.694.400,32,$177.95
2296,baloto,24/05/2023,3+SB,$4.937.500,79,$62.50
2296,baloto,24/05/2023,3,$16.086.800,1.228,$13.10
2296,baloto,24/05/2023,2+SB,$12.883.500,1.227,$10.50
2296,baloto,24/05/2023,0+SB,$82.501.800,14.474,$5.70
2295,baloto,20/05/2023,5+SB,$0,0,$0
2295,baloto,20/05/2023,5,$0,0,$0
2295,baloto,20/05/2023,4+SB,$6.817.050,3,$2.272.350
2295,baloto,20/05/2023,4,$7.455.000,50,$149.10
2295,baloto,20/05/2023,3+SB,$6.464.250,169,$38.25
2295,baloto,20/05/2023,3,$21.048.300,1.799,$11.70
2295,baloto,20/05/2023,2+SB,$16.878.400,2.192,$7.70
2295,baloto,20/05/2023,0+SB,$118.913.400,20.862,$5.70
2294,baloto,17/05/2023,5+SB,$0,0,$0
2294,baloto,17/05/2023,5,$28.482.700,1,$28.482.700
2294,baloto,17/05/2023,4+SB,$5.708.500,5,$1.141.700
2294,baloto,17/05/2023,4,$6.242.400,54,$115.60
2294,baloto,17/05/2023,3+SB,$5.409.600,161,$33.60
2294,baloto,17/05/2023,3,$17.705.600,2.012,$8.80
2294,baloto,17/05/2023,2+SB,$14.135.800,1.756,$8.05
2294,baloto,17/05/2023,0+SB,$86.280.900,15.137,$5.70
2293,baloto,13/05/2023,5+SB,$0,0,$0
2293,baloto,13/05/2023,5,$0,0,$0
2293,baloto,13/05/2023,4+SB,$6.787.550,1,$6.787.550
2293,baloto,13/05/2023,4,$7.423.200,36,$206.20
2293,baloto,13/05/2023,3+SB,$6.435.000,99,$65.00
2293,baloto,13/05/2023,3,$21.036.600,1.508,$13.95
2293,baloto,13/05/2023,2+SB,$16.800.000,1.2,$14.00
2293,baloto,13/05/2023,0+SB,$85.557.000,15.01,$5.70
2292,baloto,10/05/2023,5+SB,$0,0,$0
2292,baloto,10/05/2023,5,$0,0,$0
2292,baloto,10/05/2023,4+SB,$5.713.500,3,$1.904.500
2292,baloto,10/05/2023,4,$6.248.250,45,$138.85
2292,baloto,10/05/2023,3+SB,$5.417.450,97,$55.85
2292,baloto,10/05/2023,3,$17.650.850,1.739,$10.15
2292,baloto,10/05/2023,2+SB,$14.108.100,1.147,$12.30
2292,baloto,10/05/2023,0+SB,$74.590.200,13.086,$5.70
2291,baloto,06/05/2023,5+SB,$0,0,$0
2291,baloto,06/05/2023,5,$0,0,$0
2291,baloto,06/05/2023,4+SB,$7.023.900,3,$2.341.300
2291,baloto,06/05/2023,4,$7.682.000,46,$167.00
2291,baloto,06/05/2023,3+SB,$6.661.200,183,$36.40
2291,baloto,06/05/2023,3,$21.772.800,1.944,$11.20
2291,baloto,06/05/2023,2+SB,$17.341.500,2.102,$8.25
2291,baloto,06/05/2023,0+SB,$119.472.000,20.96,$5.70
2290,baloto,03/05/2023,5+SB,$0,0,$0
2290,baloto,03/05/2023,5,$0,0,$0
2290,baloto,03/05/2023,4+SB,$5.491.750,11,$499.25
2290,baloto,03/05/2023,4,$6.006.000,33,$182.00
2290,baloto,03/05/2023,3+SB,$5.203.800,118,$44.10
2290,baloto,03/05/2023,3,$16.980.350,1.483,$11.45
2290,baloto,03/05/2023,2+SB,$13.558.250,1.405,$9.65
2290,baloto,03/05/2023,0+SB,$80.318.700,14.091,$5.70
2289,baloto,29/04/2023,5+SB,$0,0,$0
2289,baloto,29/04/2023,5,$0,0,$0
2289,baloto,29/04/2023,4+SB,$6.952.950,3,$2.317.650
2289,baloto,29/04/2023,4,$7.604.800,49,$155.20
2289,baloto,29/04/2023,3+SB,$6.594.000,140,$47.10
2289,baloto,29/04/2023,3,$21.476.000,1.82,$11.80
2289,baloto,29/04/2023,2+SB,$17.212.800,1.793,$9.60
2289,baloto,29/04/2023,0+SB,$127.896.600,22.438,$5.70
2288,baloto,26/04/2023,5+SB,$0,0,$0
2288,baloto,26/04/2023,5,$26.991.800,1,$26.991.800
2288,baloto,26/04/2023,4+SB,$5.409.650,1,$5.409.650
2288,baloto,26/04/2023,4,$5.916.000,48,$123.25
2288,baloto,26/04/2023,3+SB,$5.125.750,101,$50.75
2288,baloto,26/04/2023,3,$16.758.000,1.764,$9.50
2288,baloto,26/04/2023,2+SB,$13.351.400,1.108,$12.05
2288,baloto,26/04/2023,0+SB,$62.483.400,10.962,$5.70
2287,baloto,22/04/2023,5+SB,$0,0,$0
2287,baloto,22/04/2023,5,$0,0,$0
2287,baloto,22/04/2023,4+SB,$6.441.750,5,$1.288.350
2287,baloto,22/04/2023,4,$7.045.000,50,$140.90
2287,baloto,22/04/2023,3+SB,$6.105.750,105,$58.15
2287,baloto,22/04/2023,3,$19.935.000,1.772,$11.25
2287,baloto,22/04/2023,2+SB,$15.913.700,1.258,$12.65
2287,baloto,22/04/2023,0+SB,$86.429.100,15.163,$5.70
2286,baloto,19/04/2023,5+SB,$0,0,$0
2286,baloto,19/04/2023,5,$0,0,$0
2286,baloto,19/04/2023,4+SB,$5.423.000,1,$5.423.000
2286,baloto,19/04/2023,4,$5.931.300,34,$174.45
2286,baloto,19/04/2023,3+SB,$5.140.800,119,$43.20
2286,baloto,19/04/2023,3,$16.794.750,1.371,$12.25
2286,baloto,19/04/2023,2+SB,$13.398.000,1.54,$8.70
2286,baloto,19/04/2023,0+SB,$86.839.500,15.235,$5.70
2285,baloto,15/04/2023,5+SB,$0,0,$0
2285,baloto,15/04/2023,5,$0,0,$0
2285,baloto,15/04/2023,4+SB,$6.586.800,4,$1.646.700
2285,baloto,15/04/2023,4,$7.204.400,56,$128.65
2285,baloto,15/04/2023,3+SB,$6.240.000,156,$40.00
2285,baloto,15/04/2023,3,$20.367.050,1.949,$10.45
2285,baloto,15/04/2023,2+SB,$16.299.600,1.734,$9.40
2285,baloto,15/04/2023,0+SB,$98.644.200,17.306,$5.70
2284,baloto,12/04/2023,5+SB,$0,0,$0
2284,baloto,12/04/2023,5,$27.049.050,1,$27.049.050
2284,baloto,12/04/2023,4+SB,$5.421.100,1,$5.421.100
2284,baloto,12/04/2023,4,$5.928.750,45,$131.75
2284,baloto,12/04/2023,3+SB,$5.139.500,95,$54.10
2284,baloto,12/04/2023,3,$16.770.000,1.56,$10.75
2284,baloto,12/04/2023,2+SB,$13.393.800,1.063,$12.60
2284,baloto,12/04/2023,0+SB,$63.423.900,11.127,$5.70
2283,baloto,08/04/2023,5+SB,$0,0,$0
2283,baloto,08/04/2023,5,$0,0,$0
2283,baloto,08/04/2023,4+SB,$4.586.750,5,$917.35
2283,baloto,08/04/2023,4,$5.015.500,70,$71.65
2283,baloto,08/04/2023,3+SB,$4.350.000,150,$29.00
2283,baloto,08/04/2023,3,$14.168.250,2.099,$6.75
2283,baloto,08/04/2023,2+SB,$11.334.800,1.318,$8.60
2283,baloto,08/04/2023,0+SB,$62.922.300,11.039,$5.70
2282,baloto,05/04/2023,5+SB,$0,0,$0
2282,baloto,05/04/2023,5,$0,0,$0
2282,baloto,05/04/2023,4+SB,$5.816.050,1,$5.816.050
2282,baloto,05/04/2023,4,$6.361.200,36,$176.70
2282,baloto,05/04/2023,3+SB,$5.514.600,101,$54.60
2282,baloto,05/04/2023,3,$18.013.200,1.766,$10.20
2282,baloto,05/04/2023,2+SB,$14.352.000,1.104,$13.00
2282,baloto,05/04/2023,0+SB,$63.936.900,11.217,$5.70
2281,baloto,01/04/2023,5+SB,$0,0,$0
2281,baloto,01/04/2023,5,$33.775.900,1,$33.775.900
2281,baloto,01/04/2023,4+SB,$6.769.350,3,$2.256.450
2281,baloto,01/04/2023,4,$7.404.800,104,$71.20
2281,baloto,01/04/2023,3+SB,$6.417.500,151,$42.50
2281,baloto,01/04/2023,3,$20.897.250,2.533,$8.25
2281,baloto,01/04/2023,2+SB,$16.762.050,1.737,$9.65
2281,baloto,01/04/2023,0+SB,$85.066.800,14.924,$5.70
2280,baloto,29/03/2023,5+SB,$0,0,$0
2280,baloto,29/03/2023,5,$0,0,$0
2280,baloto,29/03/2023,4+SB,$5.243.750,5,$1.048.750
2280,baloto,29/03/2023,4,$5.734.800,36,$159.30
2280,baloto,29/03/2023,3+SB,$4.971.000,60,$82.85
2280,baloto,29/03/2023,3,$16.231.250,1.325,$12.25
2280,baloto,29/03/2023,2+SB,$12.983.300,1.073,$12.10
2280,baloto,29/03/2023,0+SB,$72.258.900,12.677,$5.70
2279,baloto,25/03/2023,5+SB,$0,0,$0
2279,baloto,25/03/2023,5,$0,0,$0
2279,baloto,25/03/2023,4+SB,$6.228.000,3,$2.076.000
2279,baloto,25/03/2023,4,$6.811.000,49,$139.00
2279,baloto,25/03/2023,3+SB,$5.902.000,104,$56.75
2279,baloto,25/03/2023,3,$19.285.400,1.828,$10.55
2279,baloto,25/03/2023,2+SB,$15.410.500,1.295,$11.90
2279,baloto,25/03/2023,0+SB,$76.357.200,13.396,$5.70
2278,baloto,22/03/2023,5+SB,$0,0,$0
2278,baloto,22/03/2023,5,$24.337.750,1,$24.337.750
2278,baloto,22/03/2023,4+SB,$4.877.700,3,$1.625.900
2278,baloto,22/03/2023,4,$5.335.750,35,$152.45
2278,baloto,22/03/2023,3+SB,$4.623.750,75,$61.65
2278,baloto,22/03/2023,3,$15.091.200,1.179,$12.80
2278,baloto,22/03/2023,2+SB,$12.030.150,951,$12.65
2278,baloto,22/03/2023,0+SB,$63.218.700,11.091,$5.70
2277,baloto,18/03/2023,5+SB,$0,0,$0
2277,baloto,18/03/2023,5,$0,0,$0
2277,baloto,18/03/2023,4+SB,$6.133.100,2,$3.066.550
2277,baloto,18/03/2023,4,$6.708.000,24,$279.50
2277,baloto,18/03/2023,3+SB,$5.813.800,82,$70.90
2277,baloto,18/03/2023,3,$19.008.000,1.44,$13.20
2277,baloto,18/03/2023,2+SB,$15.156.000,1.263,$12.00
2277,baloto,18/03/2023,0+SB,$79.332.600,13.918,$5.70
2276,baloto,15/03/2023,5+SB,$0,0,$0
2276,baloto,15/03/2023,5,$0,0,$0
2276,baloto,15/03/2023,4+SB,$4.956.350,1,$4.956.350
2276,baloto,15/03/2023,4,$5.421.000,39,$139.00
2276,baloto,15/03/2023,3+SB,$4.696.600,92,$51.05
2276,baloto,15/03/2023,3,$15.347.000,1.49,$10.30
2276,baloto,15/03/2023,2+SB,$12.258.150,1.151,$10.65
2276,baloto,15/03/2023,0+SB,$67.721.700,11.881,$5.70
2275,baloto,11/03/2023,5+SB,$20.000.000.000,1,$20.000.000.000
2275,baloto,11/03/2023,5,$0,0,$0
2275,baloto,11/03/2023,4+SB,$7.080.900,3,$2.360.300
2275,baloto,11/03/2023,4,$7.746.400,92,$84.20
2275,baloto,11/03/2023,3+SB,$6.711.600,136,$49.35
2275,baloto,11/03/2023,3,$21.902.550,2.901,$7.55
2275,baloto,11/03/2023,2+SB,$17.534.100,1.662,$10.55
2275,baloto,11/03/2023,0+SB,$87.221.400,15.302,$5.70
2274,baloto,08/03/2023,5+SB,$0,0,$0
2274,baloto,08/03/2023,5,$0,0,$0
2274,baloto,08/03/2023,4+SB,$6.069.900,6,$1.011.650
2274,baloto,08/03/2023,4,$6.639.600,33,$201.20
2274,baloto,08/03/2023,3+SB,$5.753.400,86,$66.90
2274,baloto,08/03/2023,3,$18.781.200,1.269,$14.80
2274,baloto,08/03/2023,2+SB,$14.996.750,1.345,$11.15
2274,baloto,08/03/2023,0+SB,$113.583.900,19.927,$5.70
2273,baloto,04/03/2023,5+SB,$0,0,$0
2273,baloto,04/03/2023,5,$0,0,$0
2273,baloto,04/03/2023,4+SB,$7.621.400,4,$1.905.350
2273,baloto,04/03/2023,4,$8.337.000,105,$79.40
2273,baloto,04/03/2023,3+SB,$7.222.000,184,$39.25
2273,baloto,04/03/2023,3,$23.517.600,2.868,$8.20
2273,baloto,04/03/2023,2+SB,$18.873.750,2.157,$8.75
2273,baloto,04/03/2023,0+SB,$113.150.700,19.851,$5.70
2272,baloto,01/03/2023,5+SB,$0,0,$0
2272,baloto,01/03/2023,5,$0,0,$0
2272,baloto,01/03/2023,4+SB,$6.516.300,3,$2.172.100
2272,baloto,01/03/2023,4,$7.127.700,46,$154.95
2272,baloto,01/03/2023,3+SB,$6.180.000,150,$41.20
2272,baloto,01/03/2023,3,$20.196.600,1.642,$12.30
2272,baloto,01/03/2023,2+SB,$16.066.600,1.474,$10.90
2272,baloto,01/03/2023,0+SB,$104.161.800,18.274,$5.70
2271,baloto,25/02/2023,5+SB,$0,0,$0
2271,baloto,25/02/2023,5,$0,0,$0
2271,baloto,25/02/2023,4+SB,$7.081.700,1,$7.081.700
2271,baloto,25/02/2023,4,$7.746.000,60,$129.10
2271,baloto,25/02/2023,3+SB,$6.709.800,159,$42.20
2271,baloto,25/02/2023,3,$21.918.950,1.819,$12.05
2271,baloto,25/02/2023,2+SB,$17.523.000,1.77,$9.90
2271,baloto,25/02/2023,0+SB,$111.389.400,19.542,$5.70
2270,baloto,22/02/2023,5+SB,$0,0,$0
2270,baloto,22/02/2023,5,$29.914.600,2,$14.957.300
2270,baloto,22/02/2023,4+SB,$5.995.500,5,$1.199.100
2270,baloto,22/02/2023,4,$6.558.600,68,$96.45
2270,baloto,22/02/2023,3+SB,$5.686.350,167,$34.05
2270,baloto,22/02/2023,3,$18.518.150,2.359,$7.85
2270,baloto,22/02/2023,2+SB,$14.842.000,1.81,$8.20
2270,baloto,22/02/2023,0+SB,$88.372.800,15.504,$5.70
2269,baloto,18/02/2023,5+SB,$0,0,$0
2269,baloto,18/02/2023,5,$0,0,$0
2269,baloto,18/02/2023,4+SB,$7.003.000,4,$1.750.750
2269,baloto,18/02/2023,4,$7.659.000,74,$103.50
2269,baloto,18/02/2023,3+SB,$6.640.200,119,$55.80
2269,baloto,18/02/2023,3,$21.667.450,1.997,$10.85
2269,baloto,18/02/2023,2+SB,$17.292.000,1.441,$12.00
2269,baloto,18/02/2023,0+SB,$87.170.100,15.293,$5.70
2268,baloto,15/02/2023,5+SB,$0,0,$0
2268,baloto,15/02/2023,5,$30.678.200,1,$30.678.200
2268,baloto,15/02/2023,4+SB,$6.148.500,6,$1.024.750
2268,baloto,15/02/2023,4,$6.723.900,62,$108.45
2268,baloto,15/02/2023,3+SB,$5.825.050,187,$31.15
2268,baloto,15/02/2023,3,$18.974.000,2.12,$8.95
2268,baloto,15/02/2023,2+SB,$15.236.100,1.881,$8.10
2268,baloto,15/02/2023,0+SB,$94.335.000,16.55,$5.70
2267,baloto,11/02/2023,5+SB,$0,0,$0
2267,baloto,11/02/2023,5,$35.586.050,1,$35.586.050
2267,baloto,11/02/2023,4+SB,$7.132.000,5,$1.426.400
2267,baloto,11/02/2023,4,$7.799.350,71,$109.85
2267,baloto,11/02/2023,3+SB,$6.756.800,206,$32.80
2267,baloto,11/02/2023,3,$22.076.600,2.426,$9.10
2267,baloto,11/02/2023,2+SB,$17.589.250,2.185,$8.05
2267,baloto,11/02/2023,0+SB,$109.787.700,19.261,$5.70
2266,baloto,08/02/2023,5+SB,$0,0,$0
2266,baloto,08/02/2023,5,$0,0,$0
2266,baloto,08/02/2023,4+SB,$6.122.400,6,$1.020.400
2266,baloto,08/02/2023,4,$6.695.500,70,$95.65
2266,baloto,08/02/2023,3+SB,$5.799.400,214,$27.10
2266,baloto,08/02/2023,3,$18.965.550,2.143,$8.85
2266,baloto,08/02/2023,2+SB,$15.190.000,2.45,$6.20
2266,baloto,08/02/2023,0+SB,$111.799.800,19.614,$5.70
2265,baloto,04/02/2023,5+SB,$0,0,$0
2265,baloto,04/02/2023,5,$0,0,$0
2265,baloto,04/02/2023,4+SB,$7.215.800,2,$3.607.900
2265,baloto,04/02/2023,4,$7.891.650,39,$202.35
2265,baloto,04/02/2023,3+SB,$6.840.900,99,$69.10
2265,baloto,04/02/2023,3,$22.330.400,1.648,$13.55
2265,baloto,04/02/2023,2+SB,$17.850.000,1.4,$12.75
2265,baloto,04/02/2023,0+SB,$100.559.400,17.642,$5.70
2264,baloto,01/02/2023,5+SB,$0,0,$0
2264,baloto,01/02/2023,5,$0,0,$0
2264,baloto,01/02/2023,4+SB,$6.128.700,6,$1.021.450
2264,baloto,01/02/2023,4,$6.704.000,40,$167.60
2264,baloto,01/02/2023,3+SB,$5.807.800,142,$40.90
2264,baloto,01/02/2023,3,$18.923.800,1.931,$9.80
2264,baloto,01/02/2023,2+SB,$15.180.300,1.503,$10.10
2264,baloto,01/02/2023,0+SB,$84.012.300,14.739,$5.70
2263,baloto,28/01/2023,5+SB,$0,0,$0
2263,baloto,28/01/2023,5,$34.332.200,1,$34.332.200
2263,baloto,28/01/2023,4+SB,$6.880.800,2,$3.440.400
2263,baloto,28/01/2023,4,$7.526.000,40,$188.15
2263,baloto,28/01/2023,3+SB,$6.525.000,150,$43.50
2263,baloto,28/01/2023,3,$21.258.550,1.873,$11.35
2263,baloto,28/01/2023,2+SB,$17.030.650,1.729,$9.85
2263,baloto,28/01/2023,0+SB,$99.368.100,17.433,$5.70
2262,baloto,25/01/2023,5+SB,$0,0,$0
2262,baloto,25/01/2023,5,$0,0,$0
2262,baloto,25/01/2023,4+SB,$5.774.250,5,$1.154.850
2262,baloto,25/01/2023,4,$6.316.050,79,$79.95
2262,baloto,25/01/2023,3+SB,$5.474.700,158,$34.65
2262,baloto,25/01/2023,3,$17.835.000,2.378,$7.50
2262,baloto,25/01/2023,2+SB,$14.226.200,1.714,$8.30
2262,baloto,25/01/2023,0+SB,$81.458.700,14.291,$5.70
2261,baloto,21/01/2023,5+SB,$0,0,$0
2261,baloto,21/01/2023,5,$0,0,$0
2261,baloto,21/01/2023,4+SB,$6.764.800,7,$966.40
2261,baloto,21/01/2023,4,$7.398.400,68,$108.80
2261,baloto,21/01/2023,3+SB,$6.411.300,213,$30.10
2261,baloto,21/01/2023,3,$20.932.800,2.492,$8.40
2261,baloto,21/01/2023,2+SB,$16.736.200,2.132,$7.85
2261,baloto,21/01/2023,0+SB,$101.271.900,17.767,$5.70
2260,baloto,18/01/2023,5+SB,$0,0,$0
2260,baloto,18/01/2023,5,$28.771.650,1,$28.771.650
2260,baloto,18/01/2023,4+SB,$5.766.350,1,$5.766.350
2260,baloto,18/01/2023,4,$6.306.950,31,$203.45
2260,baloto,18/01/2023,3+SB,$5.464.800,69,$79.20
2260,baloto,18/01/2023,3,$17.822.400,1.264,$14.10
2260,baloto,18/01/2023,2+SB,$14.260.750,1.015,$14.05
2260,baloto,18/01/2023,0+SB,$71.757.300,12.589,$5.70
2259,baloto,14/01/2023,5+SB,$0,0,$0
2259,baloto,14/01/2023,5,$0,0,$0
2259,baloto,14/01/2023,4+SB,$6.796.400,4,$1.699.100
2259,baloto,14/01/2023,4,$7.433.250,33,$225.25
2259,baloto,14/01/2023,3+SB,$6.441.900,109,$59.10
2259,baloto,14/01/2023,3,$21.008.700,1.674,$12.55
2259,baloto,14/01/2023,2+SB,$16.824.500,1.463,$11.50
2259,baloto,14/01/2023,0+SB,$93.440.100,16.393,$5.70
2258,baloto,11/01/2023,5+SB,$0,0,$0
2258,baloto,11/01/2023,5,$26.995.350,1,$26.995.350
2258,baloto,11/01/2023,4+SB,$5.410.400,4,$1.352.600
2258,baloto,11/01/2023,4,$5.917.300,47,$125.90
2258,baloto,11/01/2023,3+SB,$5.130.000,108,$47.50
2258,baloto,11/01/2023,3,$16.755.500,1.457,$11.50
2258,baloto,11/01/2023,2+SB,$13.362.300,1.414,$9.45
2258,baloto,11/01/2023,0+SB,$86.081.400,15.102,$5.70
2257,baloto,07/01/2023,5+SB,$0,0,$0
2257,baloto,07/01/2023,5,$0,0,$0
2257,baloto,07/01/2023,4+SB,$6.343.400,4,$1.585.850
2257,baloto,07/01/2023,4,$6.937.500,50,$138.75
2257,baloto,07/01/2023,3+SB,$6.011.500,110,$54.65
2257,baloto,07/01/2023,3,$19.642.200,1.723,$11.40
2257,baloto,07/01/2023,2+SB,$15.658.600,1.327,$11.80
2257,baloto,07/01/2023,0+SB,$84.057.900,14.747,$5.70
2256,baloto,04/01/2023,5+SB,$0,0,$0
2256,baloto,04/01/2023,5,$0,0,$0
2256,baloto,04/01/2023,4+SB,$5.587.650,1,$5.587.650
2256,baloto,04/01/2023,4,$6.111.600,33,$185.20
2256,baloto,04/01/2023,3+SB,$5.295.600,72,$73.55
2256,baloto,04/01/2023,3,$17.264.750,1.303,$13.25
2256,baloto,04/01/2023,2+SB,$13.792.100,1.159,$11.90
2256,baloto,04/01/2023,0+SB,$86.554.500,15.185,$5.70
2255,baloto,31/12/2022,5+SB,$0,0,$0
2255,baloto,31/12/2022,5,$0,0,$0
2255,baloto,31/12/2022,4+SB,$8.729.600,4,$2.182.400
2255,baloto,31/12/2022,4,$9.546.900,66,$144.65
2255,baloto,31/12/2022,3+SB,$8.270.800,232,$35.65
2255,baloto,31/12/2022,3,$26.966.000,2.78,$9.70
2255,baloto,31/12/2022,2+SB,$21.540.400,2.744,$7.85
2255,baloto,31/12/2022,0+SB,$140.071.800,24.574,$5.70
2254,baloto,28/12/2022,5+SB,$0,0,$0
2254,baloto,28/12/2022,5,$0,0,$0
2254,baloto,28/12/2022,4+SB,$6.462.450,9,$718.05
2254,baloto,28/12/2022,4,$7.067.450,83,$85.15
2254,baloto,28/12/2022,3+SB,$6.123.750,213,$28.75
2254,baloto,28/12/2022,3,$20.050.800,2.387,$8.40
2254,baloto,28/12/2022,2+SB,$15.915.900,2.226,$7.15
2254,baloto,28/12/2022,0+SB,$112.512.300,19.739,$5.70
2253,baloto,24/12/2022,5+SB,$0,0,$0
2253,baloto,24/12/2022,5,$36.164.400,1,$36.164.400
2253,baloto,24/12/2022,4+SB,$7.248.000,5,$1.449.600
2253,baloto,24/12/2022,4,$7.926.700,62,$127.85
2253,baloto,24/12/2022,3+SB,$6.869.250,129,$53.25
2253,baloto,24/12/2022,3,$22.427.000,2.188,$10.25
